fruit,diameter,weight
Apple,7.485776818047753,168.4786098216153
Apple,7.014171176126208,128.55829856288858
Apple,6.50149715633923,138.21147165108607
Apple,7.127722473969489,168.06708281361125
Apple,6.611172383568282,150.0548657742347
Apple,6.950215748671082,140.82240629884404
Apple,7.136501376901815,124.33976513981123
Apple,6.573087512239586,129.23393615585584
Apple,7.0107975883050155,160.48395267900412
Apple,8.006680161692652,148.94581957135998
Apple,6.696513239400111,157.68247692089608
Apple,7.2640082622618865,185.85032617286416
Apple,6.945042524367166,154.5287406856549
Apple,6.395323194167386,139.09437548085214
Apple,7.555901851099286,181.49130787316963
Apple,7.2168045655381245,157.758809717564
Apple,7.017179645383514,145.92583899911818
Apple,6.8843724923457685,150.40493992669343
Apple,6.557564103401629,168.28874986555022
Apple,6.853970825702678,148.97227616646546
Apple,6.8385660976508005,140.91722832918052
Apple,6.4414575479893355,117.13770554074469
Apple,7.142226111956732,146.0990955268234
Apple,6.741315097727792,149.5116663971474
Apple,6.414197437067626,130.23755259720136
Apple,7.127452435499286,160.45634092189775
Apple,6.497701984491284,135.4122683910599
Apple,7.53724751736867,158.91558879601394
Apple,7.1117291695814995,135.4718602775451
Apple,6.050818683678606,125.59623630104491
Apple,6.703415972192173,144.0415395325997
Apple,6.779801191463132,152.8276523206191
Apple,7.666774086726016,161.30410655280238
Apple,6.304083291965201,161.3608153872171
Apple,7.528074016547154,186.11308379281704
Apple,7.167815267836627,127.6329789989245
Apple,7.100120771187005,168.43066861231864
Apple,7.209008825868453,138.26721034788326
Apple,7.067960859446056,162.65990420630024
Apple,7.702803764208708,159.23533145704818
Apple,7.145235194334598,129.95292458733485
Apple,7.379811546872714,177.12846074772852
Apple,7.14051570037965,158.95556141092626
Apple,6.83156477684337,123.5172963664073
Apple,7.693103610893724,146.2188071646555
Apple,7.011454743026356,155.2168680524597
Apple,6.711063093037419,130.25275828394985
Apple,6.306396918266004,120.33996698342104
Apple,6.818970757281046,133.28711233056697
Apple,6.613477829772745,128.18546489042072
Apple,7.169002393671902,176.93739705329062
Apple,6.8152849832259035,128.23781821541928
Apple,7.040171461334986,172.41354567823333
Apple,6.135798696693346,136.62908764212713
Apple,7.123291523503048,174.359603312864
Apple,6.100438161890895,146.3759454169628
Apple,7.156362983181169,157.67405270283643
Apple,7.380861076935885,147.65322539748442
Apple,7.45980667519642,144.97061797599198
Apple,6.522475252916478,165.18885131400958
Apple,6.822521885232679,150.8425068509697
Apple,7.060771336823403,155.62101502458634
Apple,7.648060300132967,160.05642481577792
Apple,7.233720019374681,145.05109622917308
Apple,7.1867347516710565,135.8526494457418
Apple,6.940442259537565,164.4526871393455
Apple,7.34177364599563,175.63786482260497
Apple,6.948250642025844,172.20823355322113
Apple,7.629079617956928,180.06969701801918
Apple,7.239491977271178,138.13631862246365
Apple,7.652367102858557,167.78525646769586
Apple,7.137379506698323,182.740469604897
Apple,7.419880697451199,175.99397062465994
Apple,6.252508756913012,110.81027264869057
Apple,8.316132034234325,158.59316414397657
Apple,7.438050534588948,182.46387122671575
Apple,7.869535465389497,153.07417499638973
Apple,7.296858181042765,162.85355416841804
Apple,7.4619412684816036,175.45840357522584
Apple,7.696079239916417,173.53501665094117
Apple,7.1835048497455425,153.4180757956318
Apple,6.295017956454359,131.5512332024658
Apple,6.068244021237167,105.58360156253428
Apple,6.2944794449114765,120.89044289431868
Apple,6.4779791556934025,150.98760043164765
Apple,6.376942883668155,109.73444288051063
Apple,7.095162722745561,133.91307868742018
Apple,7.323715151430536,173.2038983463463
Apple,6.909213420681325,152.4920104611838
Apple,7.69239396295923,149.01117273647264
Apple,7.2853804626433245,179.71993899515343
Apple,7.389792150109291,131.75557031229343
Apple,7.4270415976349025,129.35457148697998
Apple,7.426647302502445,143.85705115724033
Apple,6.885941254243147,148.9073070322724
Apple,6.51071443312721,113.44672306437178
Apple,6.757784815585329,143.3753849213579
Apple,6.702534323050679,117.61785468608237
Cherry,2.561539822915157,94.83749796447373
Apple,6.15870295914711,115.51809265723988
Apple,7.040170706461692,149.85644355720825
Apple,7.215812082972879,161.57158452734507
Apple,6.491514039046482,153.85383477903022
Apple,6.886188074393805,159.36214460122747
Apple,7.2236787878484545,169.1107858961263
Apple,6.764622890735789,133.60400873352467
Apple,7.62509991563554,179.6838840227043
Apple,7.77650591033475,136.54089108831604
Apple,7.4324521569953195,128.06379583106613
Apple,6.313822470810466,142.39569871107966
Apple,6.899439698990982,146.89254520911697
Apple,6.306011609432178,119.71309632604527
Apple,6.481955336779785,150.1169367189683
Apple,7.782465911265053,142.1284506135029
Apple,7.311997503405966,130.1438577186406
Apple,7.393921671344993,138.2703093330513
Cherry,1.5225887193479166,67.84280748955527
Apple,7.051528687919727,139.24658630145953
Apple,7.174049946039644,167.48117064406958
Apple,7.2075835146696505,166.3270076811627
Apple,7.490532916640295,150.95383914297128
Apple,6.577011004506084,161.61061364514524
Cherry,1.6699518745388038,59.92698434006007
Apple,7.795955869098321,177.79112777412385
Apple,7.208396242220083,152.00605265611952
Apple,7.4744771842750115,147.58921781755012
Apple,6.467136380305454,151.33977345727277
Apple,6.729772332488027,166.31911007487324
Apple,7.123005736581201,150.44184952886522
Apple,6.833055232727888,145.29523252399252
Apple,7.624253771234951,138.85081438742694
Apple,7.37457436126158,135.45918889453264
Apple,6.984042846749128,120.7309128389324
Apple,6.7021184330300025,136.45664021324671
Apple,5.76602410039093,130.24544645610092
Apple,6.814591744663822,130.47566631719
Apple,6.762691953153523,145.7186780536386
Apple,6.41700248306314,112.2472459554121
Apple,5.914382175126606,147.6716034963606
Apple,6.887796250037938,156.73029786142257
Apple,6.5706983762483,117.82957333476931
Apple,6.34529615546206,149.4065787772373
Apple,7.07212501468699,138.72393454111528
Apple,6.309534118918122,128.51009211198573
Apple,7.391060973412594,170.37124540861552
Apple,6.212447132760302,145.07541595288907
Apple,7.229299789818182,142.0104116170051
Apple,7.2057793091108024,128.39277593316697
Apple,7.244483900102015,129.68343820555086
Apple,6.5437314103811755,131.523377435746
Apple,7.119718707131899,142.1604787021328
Apple,7.317383910546889,132.80041674464005
Apple,7.15422107275712,158.93457933110076
Apple,7.131592684438839,164.86522386837981
Apple,7.081717382375738,128.55653414005113
Apple,7.231464810512756,139.37806531822952
Apple,6.676540547663936,167.09425186741854
Apple,6.326452599286101,109.04019378612294
Apple,6.7536898812922095,118.62529355838191
Apple,6.981232491777151,166.47622077670198
Apple,6.855165175785449,168.28427414910274
Apple,6.80415389846382,152.6084820603393
Apple,6.604051195140424,122.88078414220092
Apple,7.421646708878768,165.81299414749998
Apple,7.139529865875684,156.4790174329739
Apple,7.116054023667744,147.08923985319703
Apple,6.957222753518739,165.93933509831783
Apple,6.518059643581383,134.25214848084235
Apple,7.258131531092933,142.56767114019866
Apple,6.193302297056992,139.19540232265476
Apple,6.752194082813928,145.86314552301906
Apple,6.681223523181861,154.46956474494803
Apple,6.912394260187762,129.91160709385917
Apple,7.58237625002553,141.9882434273066
Apple,6.758792728307765,123.00471618948862
Apple,7.489622611555933,164.13784880608534
Apple,7.617706618104526,185.37576453210139
Apple,6.889821621558143,148.36294313444543
Apple,5.716957798748773,119.99998053558183
Apple,7.08014859940942,165.9804779182496
Apple,7.383975272657726,156.78958743857166
Apple,6.1981326001412205,145.54747164743594
Apple,6.912057328835523,120.25348259308927
Apple,6.4128223125818105,120.61762391676096
Apple,7.929015496751522,152.23040416848895
Apple,6.792735696369839,123.30409137894537
Apple,6.6151686646505645,154.08195547233674
Apple,7.407043003058349,175.03687198143095
Apple,7.331801519777247,157.3904092929438
Apple,7.558909042609108,143.72312876631668
Apple,6.902762323524789,174.34074747288108
Apple,8.235333667234304,150.80680572005915
Apple,6.796486499993258,120.15102849325277
Apple,7.277330468558238,169.19697519493715
Apple,6.759384184050682,151.0051499599432
Apple,7.236148989535383,163.51406702040663
Apple,6.708154100975908,131.944818266233
Apple,6.817430503234941,129.51834797362494
Apple,5.901884932434956,103.00901639495665
Apple,6.890253821539041,121.42962027882015
Apple,7.008520428808576,126.05943792465133
Apple,7.271847465725681,148.4507380772172
Apple,7.5789968508542165,181.19853186304178
Apple,7.249280497592104,170.18583278890335
Apple,6.508731429244484,136.15936546759715
Apple,6.167590371244305,110.56682069205559
Apple,7.698639630268151,193.34099369019955
Apple,7.015190568825377,143.6913333874697
Apple,6.787038656284485,155.26973014976974
Apple,7.891100693975673,136.7265729119431
Apple,7.05583639541612,171.3720722958499
Apple,6.76055357111742,165.4593724313816
Apple,6.612662328904122,145.92869345917933
Apple,6.411717477383171,151.64382569751962
Apple,6.920614261248715,163.83699868474022
Apple,7.296570638355686,182.8439606894213
Apple,7.078391803446537,173.70106754409042
Apple,5.944011538669527,126.7051734053089
Apple,7.331508875558948,140.06726756762714
Apple,6.895356288713446,142.13246496224255
Apple,6.842724966075755,137.21234953856379
Apple,6.904286138355089,151.08171164798281
Apple,6.760709220241767,128.06751938349112
Apple,7.46292086871552,171.87448919294002
Apple,7.259927115674208,185.13849154119913
Apple,7.1328589749943445,149.43656162785157
Apple,7.611222360594706,159.96882861141418
Apple,6.974803812224573,161.10851903118657
Apple,7.744838121099058,170.2589568469807
Apple,7.869695711981133,166.4870459384556
Apple,7.9232106029795375,187.98121412894415
Apple,6.660837119063342,163.10477121383127
Apple,7.2210651140188045,163.72435030704787
Apple,6.757264630056905,170.90433104640925
Apple,7.3075152379773884,139.3083607238032
Apple,6.748979102560864,145.69635732540945
Apple,6.727575631726285,167.82093864847246
Apple,6.679387741807236,132.21893886879124
Apple,8.540207798835784,208.80615169226724
Apple,7.014080410750677,157.27765259261534
Apple,6.944857339028581,135.58044383381596
Apple,6.801120777067157,117.78986117177593
Apple,6.383280370237458,144.82290153207288
Apple,7.611630300738472,174.61349855807072
Apple,7.571574513549157,138.0329711470776
Apple,6.46171845958177,119.14648884574251
Apple,7.335292425547488,126.11669602101625
Apple,6.429092687402384,155.2880409473223
Apple,7.000650868355188,151.92331322020968
Apple,7.360068297450966,180.66015568705708
Apple,6.635077761573195,169.83156334103356
Apple,7.216475472744335,185.23245599720244
Apple,8.477644442726117,196.2835776087265
Apple,7.4512948441084035,152.1105799043896
Apple,6.910105227402651,148.74679705108016
Apple,6.570715942377103,116.0990407882599
Apple,7.500722796756032,136.6630191274327
Apple,6.607182691474729,150.02329481132142
Apple,7.175783076359917,124.89496057157831
Apple,7.78116747201758,181.14149657639064
Apple,6.972693739531173,168.7764886480498
Apple,7.384698102127315,153.10445371899635
Apple,7.4009358646049295,144.68527976642608
Apple,7.305112882708388,156.32792122120335
Apple,6.5467684567977065,121.72621169135542
Apple,7.2055483665508575,165.06766412939564
Apple,7.275329056898439,157.9874120642311
Apple,7.439313755912712,174.44915922940652
Apple,6.777759978636133,142.07950884710436
Apple,7.303600180777163,185.376866865091
Apple,6.886860434526513,145.10074781574704
Apple,6.7350063019308894,141.23376857958732
Apple,6.6378017713175455,120.37482248636113
Apple,6.712420947224756,120.79875682094746
Apple,6.4707425050145435,124.72090981236744
Apple,7.006086224462764,123.27980367435997
Apple,6.613992589256074,144.15147791576914
Apple,6.430681140868758,118.99787049299478
Apple,7.3813559639615365,163.20157422937632
Apple,6.807559428122063,124.30720051119823
Apple,6.97330801064188,119.68316027623919
Apple,7.28110073979928,147.4265406105227
Apple,7.437975115982537,141.7256402922334
Apple,7.50576994290162,143.92719114810907
Apple,6.9922470743031635,154.80133378103827
Apple,8.295363446871796,144.075474931796
Apple,7.024685025979516,153.4300162583952
Apple,7.15880022812677,176.38105397249444
Apple,6.984197559885426,175.06593179956067
Apple,6.955013235592602,173.0848449068895
Apple,7.200280576289781,124.74410138406671
Apple,6.425069341905412,159.9602294429972
Apple,7.359769991759041,185.43393179794055
Apple,6.641014840042973,157.34982807423938
Apple,7.4923713032321,172.31738162248158
Apple,7.176496972523467,178.2703895960442
Apple,6.922370921682508,153.3204583797607
Apple,6.262296957466402,145.4847254193485
Apple,6.9960267955877065,151.14339440334268
Apple,6.639207961555304,115.29195242382762
Apple,7.097506802416141,171.84682330915214
Apple,6.604845945720551,168.15894755723522
Apple,7.168289744596644,126.00240617095248
Apple,6.512236162805689,135.58974461666574
Apple,6.47542925399918,133.31785351051488
Apple,7.407845636983555,182.45472652907708
Apple,7.5002039211557765,181.7903493112551
Apple,7.352000224220504,153.5473604899542
Apple,6.831383456858504,173.92483546398563
Apple,7.793745167854238,133.89859870142658
Apple,6.6954050595421375,139.68306063459394
Apple,6.985008631442873,135.58755932286687
Apple,5.753487047219659,132.83460549049107
Apple,5.874132273799183,147.9492825097161
Apple,6.825181130454655,138.17718681115764
Apple,7.673941696538089,132.64404814424086
Apple,7.2087975285705195,148.9636425455766
Apple,8.188123433377234,197.74625221094414
Apple,7.205283728280196,138.94292947992963
Apple,7.013682592256145,142.75036605769685
Apple,7.8953542678553745,190.98635940291553
Apple,7.762284969188643,162.6817880246336
Apple,6.745539162638564,134.20537685574556
Apple,6.784269871373617,135.09545301736097
Apple,6.991367756871258,174.3240406186095
Apple,8.055636958427204,166.4034754285699
Apple,7.399227601447766,156.414102002119
Apple,7.975961950125525,165.9970757218301
Apple,6.794904378815587,162.84538032827348
Apple,6.605046859288035,157.44790398804923
Apple,6.924427671390786,163.12945345049198
Apple,7.720039317279568,191.37353005574195
Apple,6.914573518800048,157.04080447932017
Apple,7.710322144790135,147.82491995755777
Apple,6.97672395109539,158.92821971565692
Apple,8.283802352036044,168.82603920408815
Apple,6.449812715741192,127.83476778214327
Apple,7.047479843342169,127.60222748238617
Apple,6.764715840339962,133.71030350476295
Apple,7.590717728645418,153.5575168833234
Apple,6.705047498072331,132.0090043382689
Apple,6.540669766055178,134.34309137566842
Apple,6.386719922934746,130.33646418770243
Apple,6.614502157786143,148.7410295267211
Apple,7.334398960566108,128.57365341243212
Apple,6.72380882221718,153.2823585161516
Apple,6.718280946913025,172.7437221485611
Apple,6.631094231212695,128.0575075240035
Apple,6.805805511587401,122.8838574130356
Apple,6.895071331475601,139.23684836527616
Apple,6.940211263317625,137.24713914854118
Apple,6.1240681527266325,129.7892257009274
Apple,7.095177277356509,150.01272086594474
Apple,6.369015513737176,111.63163113106829
Apple,7.489538096818075,171.54527066364403
Apple,6.8043734000388,116.96666549300393
Apple,7.366577242928573,141.8088412043943
Apple,6.609912964906659,131.36439128216026
Apple,8.084878515525585,154.96991572052565
Apple,6.786453916374246,152.55748714000788
Apple,6.095973139671947,108.25030118673537
Apple,6.580407022341823,114.37083585415742
Apple,7.745475839140212,183.4992174093703
Apple,6.643004520264485,161.6902369066181
Apple,7.346848563300022,167.91852206377774
Apple,6.636046108453919,124.18828044819146
Apple,7.487305290345709,180.21502884327717
Apple,6.731111634895515,115.83730208033454
Apple,7.809096662524881,164.35520124284815
Apple,6.971465539530155,140.64973917483033
Apple,7.156237615999356,138.33096988477485
Apple,7.026716657667017,158.73504870875894
Apple,7.1130768413652525,162.12239477820964
Apple,6.164955507707664,114.40313710077724
Apple,7.272150850832961,132.49070814961118
Apple,6.582702943051841,150.0991872105339
Apple,8.048721749222702,184.90217393463024
Apple,7.098538721991004,167.12730994947174
Apple,6.065226594827392,147.4828758548607
Apple,7.56224137892512,134.09921788158397
Apple,7.310615038243551,128.34532023189738
Apple,6.913446513568273,170.69595618815097
Apple,7.701913100516405,188.54847008510316
Apple,6.737447672132331,129.21756956359147
Apple,7.080075075213444,145.0106929717257
Apple,7.30897091842598,142.30149964553505
Apple,7.691686552222783,193.79769965105845
Apple,7.301279702878146,186.79428460197394
Apple,6.441400905515346,120.99956875868546
Apple,6.419593807980097,136.29509040766524
Apple,7.283545497130554,136.80286211877007
Apple,7.387903024669031,151.7590372341407
Apple,7.387590424887568,180.83344779439503
Apple,7.272748366791669,137.99251993805294
Apple,6.2717538587864015,134.03980000891917
Apple,6.691833395652811,134.77688676683707
Apple,7.646747429058449,164.09010586997033
Apple,7.383265382676482,180.5597419370165
Apple,6.721054498212732,155.9322284563455
Apple,7.5284997880873235,191.2390056107449
Apple,7.3735544135490985,172.95028603018216
Apple,7.379693245299054,169.67548421763775
Apple,7.002471946262644,177.6923666567581
Apple,7.4452067342725785,132.2602838866086
Apple,7.2509082070971855,167.0419737303149
Apple,6.716550244214908,129.84107570073758
Apple,6.653831207863396,123.09511040206192
Apple,7.022586122697409,133.2248904363042
Apple,7.142157876099755,154.16163828092206
Apple,7.2094388501213515,178.7581782482183
Apple,6.398853484938137,157.88949136444694
Apple,6.338125941287214,151.37491170503694
Apple,7.4933511564204744,192.361077344426
Apple,6.926628238799202,144.59237358145782
Apple,6.865934825096889,128.25842751402308
Apple,6.8441727766369365,159.84071459447148
Apple,6.883180616584987,144.56894855253933
Apple,7.116015973456659,135.36409820149254
Apple,7.380898737605808,136.16356822204776
Apple,6.84845327138948,132.09562984145066
Apple,7.136673818666296,125.61717718681501
Apple,6.664031574449767,136.15349236044264
Apple,6.348708012894871,160.6952939008784
Apple,6.8230047055107645,152.52573037847074
Apple,6.9510572202257945,175.18267484618946
Apple,8.230537335695042,203.514072924198
Cherry,1.8121068285622053,74.16114863411335
Apple,6.764942454539604,131.75325843111418
Apple,7.086844853915537,126.6549919256801
Apple,6.657512853606267,120.15231234146361
Apple,7.55605179949572,186.2278669503094
Apple,6.25785077567107,140.58329149649762
Apple,6.241340900339173,113.71503314745935
Apple,6.724003439905503,157.66340651536163
Apple,6.76443133832403,167.50630908250375
Apple,7.298076375973026,167.26801172188908
Apple,7.1078570475296825,160.1396022607705
Apple,7.631161747062554,160.16809383038787
Apple,6.152633031345807,115.78826180830181
Apple,6.303678723074541,152.7447345675332
Apple,7.065053802454199,144.3089926037272
Apple,8.12123272806127,198.60821102149555
Apple,7.605931565157232,158.68673995596237
Apple,7.134975044421101,180.44297807567162
Apple,6.716955932271574,166.90769929309232
Apple,6.411822481509432,150.42004395011662
Apple,6.456454327207856,122.76706133583161
Apple,6.932055621897494,133.7130734331992
Apple,6.393549972989555,122.50794879404089
Apple,7.204937257888279,172.25429520574366
Apple,7.676756232354703,196.19128081057576
Apple,6.836122370342268,124.20115722163429
Apple,7.221397600332672,181.81741684992687
Apple,6.708520076732274,128.72605997389144
Apple,6.9607916497545865,171.85414045467576
Apple,6.174595643481885,156.96457985436385
Apple,6.549677878364524,149.06429425246733
Apple,7.092887212576041,147.37051299169354
Apple,6.5396463799963085,154.58119231677315
Apple,6.500135495297421,159.53479215141755
Apple,5.989874402178444,135.06929999460056
Apple,6.664270131198511,163.06142677944993
Apple,6.546587584780098,138.8013799415516
Apple,7.134794752735955,179.92174840815414
Apple,7.022902172545187,148.29674059394185
Apple,6.491223439884444,143.73748959664178
Apple,7.211349333204514,150.2829965291274
Apple,6.616051746975867,155.83185322231324
Apple,6.576770912906886,122.68534625269812
Apple,6.432480975286039,159.4881020124679
Apple,6.190877100254613,151.84615142328246
Apple,6.573204739533035,151.25965089420123
Apple,7.364213261470929,173.01695535731477
Apple,6.699338216842429,161.5474726746293
Apple,6.309003920942037,112.80724274009195
Apple,7.337537863840113,173.6709236295937
Apple,7.5924304331472365,157.5471821132003
Apple,7.4052868963512894,155.89256840848012
Apple,7.137165320315936,168.00007410305298
Apple,7.133431223440536,155.38531716959804
Apple,7.357967834958969,177.65400324524092
Apple,7.00902075505785,139.01244374726656
Apple,6.3538848394513145,138.97556276506262
Cherry,2.491905389085844,92.51158331330926
Apple,6.706396118401275,126.86626817397172
Apple,6.887819830269088,150.89315176682402
Apple,7.395886712544995,188.82127173722932
Apple,6.547792474403903,119.44329399056545
Apple,6.590185124594481,123.33650637621251
Apple,7.118332981976137,150.46658534669814
Apple,6.261538118006385,113.28923349843694
Apple,6.430570999947568,151.71328315231463
Apple,7.213187312195434,170.79229744928685
Apple,6.214899768073641,140.5670032378738
Apple,7.5258620739703606,177.82447249508766
Apple,6.734167531868898,151.6945896011531
Apple,6.013080644156549,125.56473581449711
Apple,6.8565906387114905,140.93247183912172
Apple,6.46115839973573,110.91091806231154
Apple,7.184361549506012,123.23711689811316
Apple,8.063890567155802,203.0513546540691
Apple,7.14113448154902,171.43145053211117
Apple,6.500237005903942,116.72957725570363
Apple,7.778873922358381,181.46415082432492
Apple,7.437729241277455,166.430691795984
Apple,7.004327163877931,133.30842661070628
Apple,8.279014356857564,145.96176745669652
Apple,7.117374243815994,140.01369031936315
Apple,6.543259661097086,143.26129632421788
Apple,6.820469329597659,165.27081056664943
Apple,7.623061308401394,141.131135233767
Apple,7.190865323853235,136.65060682836457
Apple,6.993989998662531,163.25441735328764
Apple,6.12079146963974,156.58516016553185
Apple,7.887007743388667,199.57379856471908
Apple,6.886533243052552,170.75238000891576
Apple,6.756092015299224,153.76563388938354
Apple,6.765665824562979,159.30805630226988
Apple,6.639976524298171,114.20167450135632
Apple,6.8329788685878885,124.24725813536135
Apple,6.53626252860613,143.4142678578593
Apple,6.26006783183376,117.75748272467675
Apple,7.740808767769382,165.30145106990045
Apple,7.091671033916472,133.8300593655937
Apple,6.574699225070197,152.33547038441176
Apple,6.731256963016581,145.479672334454
Apple,6.356806087092691,156.7295952099314
Apple,6.8107236592720755,135.33313978105303
Apple,6.525086478652654,159.18240128073884
Apple,6.8231415511954445,175.24014790064263
Apple,6.891730163809716,122.85414498419667
Apple,7.101561154051172,136.56625939370193
Apple,6.5747185493622835,162.03576694022638
Apple,7.126258269047162,154.0174179475104
Apple,6.609797012658725,163.54115368460336
Apple,6.7479360903832655,166.05376063896466
Apple,6.797278470691188,171.1685730534324
Apple,6.714828309699226,168.29135063808494
